ObsID,peak_flux_ap,int_flux_ap,int_flux_nvss,delta_ra,delta_dec,radius,pb_level
191121046,0.00705826544377,0.0069694872816,0.0068,20.288828045806408,10.555040594417314,22.87015810884228,0.32336118817329407
191121046,0.00927557076226,0.00880925284775,0.011,16.41678533475226,-10.749031511577199,19.622732757092344,0.42850983142852783
191121046,0.08883272226084,0.08753836634882,0.0835,14.685493476879778,-16.473190820190116,22.068712780109028,0.33942028880119324
191121046,0.0039684768112,0.00430220541204,0.0034,13.31329990407854,17.875839833477592,22.288741700779187,0.33236369490623474
191121046,0.01314223116936,0.01444254105652,0.011300000000000001,6.259200147182455,15.334357251454328,16.562603628688215,0.5609838366508484
191121046,0.01249647774679,0.01265683892767,0.011800000000000001,5.230935940166456,14.87003624517525,15.763264195265776,0.5922791361808777
191121046,0.00696304098588,0.00756641709854,0.0068,3.878255777959411,14.344372400709238,14.859401069993117,0.6278522610664368
191121046,0.00480577851786,0.00493495312255,0.0052,4.718344263193359,6.601545488942234,8.114379092894428,0.8871512413024902
191121046,0.02616529946109,0.02552837434792,0.0238,2.0105272683518365,8.507468795067826,8.741809706461261,0.8565008640289307
191121046,0.02661200658816,0.02625067807253,0.0219,1.573265604287822,21.421534629570623,21.479229001795947,0.3438970148563385
191121046,0.03759531325211,0.03598050534964,0.0317,1.094429670900634,-25.965430740804365,25.988484893946797,0.251228392124176
191121046,0.03681219957913,0.03597659438071,0.0251,-1.6989272774421285,29.50401685096313,29.552889763419053,0.10498877614736557
191121046,0.00336978650193,0.00340913712244,0.0033,-1.8076766297404743,-3.4963724557944973,3.936027695614796,0.9716903567314148
191121046,0.00975157656324,0.01029110562429,0.008199999999999999,-2.724617924296208,21.90458847183379,22.073387562607245,0.31225740909576416
191121046,0.0084797606291,0.00825913137584,0.0075,-3.891001367306002,9.311162604757413,10.09146191938633,0.7819439768791199
191121046,0.01289578425519,0.01286301431011,0.0087,-6.981092386593435,-30.690810799434903,31.47475533906662,0.11869284510612488
191121046,0.0606166736111,0.05908488961925,0.061799999999999994,-8.359591582567418,-17.182446530133973,19.10807835070151,0.47798702120780945
191121046,0.01300458135592,0.01721571650548,0.0158,-10.078200110396484,-26.156334307138675,28.0307328100356,0.18890929222106934
191121046,0.00761899812175,0.01106249991501,0.0076,-8.49720004745398,-26.28281024768221,27.622221423625398,0.2022707611322403
191121046,0.03120228065914,0.0314718007319,0.0235,-12.7731519199967,21.993139957194057,25.43323395206677,0.17820176482200623
191121046,0.01691064824822,0.02196189692177,0.0201,-16.41330089067049,-4.0332687898491235,16.901585122505207,0.5138489603996277
191121046,0.01295678532144,0.0127727016644,0.0088,-20.126775361464613,12.966145367039045,23.941722812691317,0.21723149716854095
